folder,examples,preprocess_time,fft_time,postprocess_time,baseline_time,RRE,RTE
sun3d-mit_76_studyroom-76-1studyroom2,6 49,0:00:00.098073,0:00:21.540317,0:00:00.006001,0:00:21.657420,4.505527111368971,0.059631662798933595
sun3d-mit_76_studyroom-76-1studyroom2,7 37,0:00:00.146628,0:00:27.389755,0:00:00.005795,0:00:27.555286,19.38701347929328,0.4746939323664748
sun3d-mit_76_studyroom-76-1studyroom2,7 38,0:00:00.188789,0:00:44.029209,0:00:00.005886,0:00:44.237039,8.53504428511278,0.23461782355167787
sun3d-mit_76_studyroom-76-1studyroom2,7 39,0:00:00.148560,0:00:32.190822,0:00:00.006408,0:00:32.358901,7.985967398831974,0.4436899888286332
sun3d-mit_76_studyroom-76-1studyroom2,7 44,0:00:00.151830,0:00:32.464919,0:00:00.005824,0:00:32.635657,6.966781133884873,0.2584713803686237
sun3d-mit_76_studyroom-76-1studyroom2,7 45,0:00:00.181072,0:00:40.530866,0:00:00.005814,0:00:40.730713,7.884840291093369,0.27533597304078783
sun3d-mit_76_studyroom-76-1studyroom2,7 46,0:00:00.177758,0:00:41.725930,0:00:00.005776,0:00:41.922493,5.874149707411364,0.1863807223634522
sun3d-mit_76_studyroom-76-1studyroom2,7 47,0:00:00.162069,0:00:35.886377,0:00:00.005945,0:00:36.067961,4.994000193746205,0.19817223244304494
sun3d-mit_76_studyroom-76-1studyroom2,7 48,0:00:00.141028,0:00:28.256496,0:00:00.005781,0:00:28.412891,3.21315812547862,0.4172323538854562
sun3d-mit_76_studyroom-76-1studyroom2,7 49,0:00:00.123369,0:00:21.550229,0:00:00.005835,0:00:21.689104,5.607918931895898,0.24967349102920652
sun3d-mit_76_studyroom-76-1studyroom2,8 37,0:00:00.114066,0:00:27.564726,0:00:00.005497,0:00:27.693907,6.203603913239907,0.12188293023348509
sun3d-mit_76_studyroom-76-1studyroom2,8 38,0:00:00.166350,0:00:44.373124,0:00:00.005772,0:00:44.558500,5.719495378385586,0.15459378087124478
sun3d-mit_76_studyroom-76-1studyroom2,8 39,0:00:00.133293,0:00:32.298580,0:00:00.005773,0:00:32.447557,1.1167087716735975,0.07853498763984643
sun3d-mit_76_studyroom-76-1studyroom2,8 44,0:00:00.131414,0:00:32.540769,0:00:00.005797,0:00:32.691260,3.7684181775744374,0.3100072490171544
sun3d-mit_76_studyroom-76-1studyroom2,8 45,0:00:00.160806,0:00:43.350391,0:00:00.005933,0:00:43.530813,10.636819261662557,0.41208288849980534
sun3d-mit_76_studyroom-76-1studyroom2,8 46,0:00:00.157486,0:00:41.886848,0:00:00.005764,0:00:42.063597,4.2818101445287065,0.12958260117025547
sun3d-mit_76_studyroom-76-1studyroom2,8 47,0:00:00.135076,0:00:36.023272,0:00:00.005821,0:00:36.173948,6.6305457597918895,0.11199892987990288
sun3d-mit_76_studyroom-76-1studyroom2,8 48,0:00:00.122213,0:00:28.377735,0:00:00.005895,0:00:28.515805,109.38261459719384,2.0419347240406616
sun3d-mit_76_studyroom-76-1studyroom2,8 49,0:00:00.104757,0:00:21.660161,0:00:00.006180,0:00:21.784536,3.3378218208956842,0.14726017538490133
sun3d-mit_76_studyroom-76-1studyroom2,8 50,0:00:00.109797,0:00:21.155168,0:00:00.005865,0:00:21.280402,4.2800783759140035,0.16682867424608877
sun3d-mit_76_studyroom-76-1studyroom2,8 51,0:00:00.132398,0:00:33.785999,0:00:00.005750,0:00:33.937007,11.568531346014321,0.29750311411193026
sun3d-mit_76_studyroom-76-1studyroom2,9 10,0:00:00.176790,0:00:38.030625,0:00:00.005843,0:00:38.226322,4.536304037885089,0.16573691073367586
sun3d-mit_76_studyroom-76-1studyroom2,9 51,0:00:00.161068,0:00:33.907067,0:00:00.005734,0:00:34.086944,2.3498274534357018,0.1009331243697963
sun3d-mit_76_studyroom-76-1studyroom2,9 52,0:00:00.176111,0:00:38.868913,0:00:00.005788,0:00:39.063936,2.358016566590753,0.08787459406203253
sun3d-mit_76_studyroom-76-1studyroom2,9 53,0:00:00.160199,0:00:32.976547,0:00:00.005875,0:00:33.152396,3.713930653758862,0.17328591837770582
sun3d-mit_76_studyroom-76-1studyroom2,10 11,0:00:00.179573,0:00:31.726490,0:00:00.005888,0:00:31.922527,2.5085788140654106,0.07062903213598276
sun3d-mit_76_studyroom-76-1studyroom2,10 51,0:00:00.179801,0:00:33.604409,0:00:00.005852,0:00:33.803066,4.302312250733382,0.5272299390919615
sun3d-mit_76_studyroom-76-1studyroom2,10 52,0:00:00.184991,0:00:37.966651,0:00:00.005955,0:00:38.167284,3.8467033032963585,0.19081362379160624
sun3d-mit_76_studyroom-76-1studyroom2,10 53,0:00:00.178481,0:00:32.574165,0:00:00.005804,0:00:32.771412,3.0630174006187088,0.14985132254323733
sun3d-mit_76_studyroom-76-1studyroom2,10 54,0:00:00.179066,0:00:34.205811,0:00:00.005888,0:00:34.400282,3.3996407202101016,0.17670363872458078
sun3d-mit_76_studyroom-76-1studyroom2,11 12,0:00:00.141391,0:00:27.924137,0:00:00.005855,0:00:28.085571,4.626159020104864,0.08491267955400914
sun3d-mit_76_studyroom-76-1studyroom2,11 52,0:00:00.175386,0:00:38.237409,0:00:00.005776,0:00:38.431725,5.038265106383164,0.7101145199967397
sun3d-mit_76_studyroom-76-1studyroom2,11 53,0:00:00.153652,0:00:32.840997,0:00:00.005841,0:00:33.010204,2.540940115848618,0.10403279564007432
sun3d-mit_76_studyroom-76-1studyroom2,11 54,0:00:00.157717,0:00:34.391846,0:00:00.005827,0:00:34.564959,2.1655344923648867,0.033181771970049616
sun3d-mit_76_studyroom-76-1studyroom2,11 55,0:00:00.138987,0:00:26.133756,0:00:00.005789,0:00:26.288306,4.0430972856177565,0.1637554369400818
sun3d-mit_76_studyroom-76-1studyroom2,12 54,0:00:00.147059,0:00:34.549442,0:00:00.006013,0:00:34.712202,5.4679239494645415,0.12571657298966485
sun3d-mit_76_studyroom-76-1studyroom2,12 55,0:00:00.121902,0:00:26.283484,0:00:00.005691,0:00:26.420892,9.124243669270518,0.3599756987497236
sun3d-mit_76_studyroom-76-1studyroom2,12 56,0:00:00.122934,0:00:26.712475,0:00:00.005822,0:00:26.854406,8.203934189249596,0.2719080966957643
sun3d-mit_76_studyroom-76-1studyroom2,13 14,0:00:00.070719,0:00:20.418435,0:00:00.005985,0:00:20.508472,20.024536168643504,1.11297209015174
sun3d-mit_76_studyroom-76-1studyroom2,13 15,0:00:00.086300,0:00:27.126464,0:00:00.005691,0:00:27.231773,44.34516537838303,0.7554338045019285
sun3d-mit_76_studyroom-76-1studyroom2,13 54,0:00:00.107223,0:00:31.876146,0:00:00.005943,0:00:32.002265,179.4972396695761,1.979008207369401
sun3d-mit_76_studyroom-76-1studyroom2,13 55,0:00:00.086933,0:00:26.195943,0:00:00.005889,0:00:26.302784,33.967170130851244,1.330685012942801
sun3d-mit_76_studyroom-76-1studyroom2,13 56,0:00:00.087848,0:00:26.711201,0:00:00.005681,0:00:26.817716,12.511814325838854,0.37685115384982126
sun3d-mit_76_studyroom-76-1studyroom2,13 57,0:00:00.100185,0:00:31.820812,0:00:00.005756,0:00:31.936387,14.084743991727496,2.5365436569993762
sun3d-mit_76_studyroom-76-1studyroom2,14 15,0:00:00.113357,0:00:26.486473,0:00:00.005727,0:00:26.615083,8.161086139235325,0.22397717847868895
sun3d-mit_76_studyroom-76-1studyroom2,14 56,0:00:00.105654,0:00:26.002576,0:00:00.005751,0:00:26.127161,24.23196276228836,0.4909184952727558
sun3d-mit_76_studyroom-76-1studyroom2,14 57,0:00:00.122052,0:00:31.209033,0:00:00.005827,0:00:31.349925,6.237075159925783,0.27432424023175334
sun3d-mit_76_studyroom-76-1studyroom2,15 18,0:00:00.128907,0:00:29.347611,0:00:00.005824,0:00:29.495413,5.221188387251827,0.2283633739646585
sun3d-mit_76_studyroom-76-1studyroom2,15 56,0:00:00.123290,0:00:26.754157,0:00:00.005873,0:00:26.896670,60.427362834442384,0.8763859377881623
sun3d-mit_76_studyroom-76-1studyroom2,15 57,0:00:00.140147,0:00:32.036935,0:00:00.005848,0:00:32.192433,14.808785904913782,0.4469975073441763
sun3d-mit_76_studyroom-76-1studyroom2,15 62,0:00:00.145220,0:00:32.534543,0:00:00.005738,0:00:32.698480,53.173623474715654,1.2851191004920968
sun3d-mit_76_studyroom-76-1studyroom2,16 17,0:00:00.054989,0:00:23.348028,0:00:00.005748,0:00:23.418837,2.9912893736653436,0.13233407903160327
sun3d-mit_76_studyroom-76-1studyroom2,17 18,0:00:00.087377,0:00:29.587653,0:00:00.005817,0:00:29.690202,1.3581128984859716,0.03384305381764913
sun3d-mit_76_studyroom-76-1studyroom2,17 19,0:00:00.084159,0:00:29.092183,0:00:00.005891,0:00:29.195158,4.146472037496832,0.16169136617609275
sun3d-mit_76_studyroom-76-1studyroom2,17 64,0:00:00.113773,0:00:36.749008,0:00:00.005825,0:00:36.878466,175.52765330972676,3.359211178439898
sun3d-mit_76_studyroom-76-1studyroom2,18 19,0:00:00.137698,0:00:29.055267,0:00:00.005807,0:00:29.208331,3.2850600708100464,0.15381099847443797
sun3d-mit_76_studyroom-76-1studyroom2,18 20,0:00:00.130784,0:00:27.687794,0:00:00.005669,0:00:27.837042,8.78279806891196,0.36607550913379616
sun3d-mit_76_studyroom-76-1studyroom2,18 62,0:00:00.149084,0:00:32.620458,0:00:00.005902,0:00:32.788299,4.986627145258331,0.21932467687169124
sun3d-mit_76_studyroom-76-1studyroom2,18 63,0:00:00.129600,0:00:24.417583,0:00:00.005701,0:00:24.562515,5.864126339054488,0.15967788357631799
sun3d-mit_76_studyroom-76-1studyroom2,18 64,0:00:00.163420,0:00:36.592273,0:00:00.005939,0:00:36.774363,4.314878329908077,0.10103790721745645
sun3d-mit_76_studyroom-76-1studyroom2,19 20,0:00:00.131226,0:00:27.692831,0:00:00.005818,0:00:27.842666,1.8921508335724737,0.10012689321282135
sun3d-mit_76_studyroom-76-1studyroom2,19 21,0:00:00.138547,0:00:26.924823,0:00:00.005891,0:00:27.082273,2.3753225418679484,0.16825122483369323
sun3d-mit_76_studyroom-76-1studyroom2,19 64,0:00:00.159594,0:00:36.561581,0:00:00.005852,0:00:36.736496,3.244708828116993,0.15163626718410628
sun3d-mit_76_studyroom-76-1studyroom2,19 65,0:00:00.164380,0:00:36.858986,0:00:00.005563,0:00:37.041778,5.042549295261507,0.2640682012445813
sun3d-mit_76_studyroom-76-1studyroom2,20 21,0:00:00.128001,0:00:27.050995,0:00:00.005754,0:00:27.197710,6.835243030616377,0.3360297609132599
sun3d-mit_76_studyroom-76-1studyroom2,20 22,0:00:00.104092,0:00:20.599784,0:00:00.005702,0:00:20.722595,3.4110146393456047,0.16968102938794302
sun3d-mit_76_studyroom-76-1studyroom2,20 23,0:00:00.163685,0:00:39.023137,0:00:00.005869,0:00:39.205606,3.245397165912069,1.2383742511121303
sun3d-mit_76_studyroom-76-1studyroom2,20 34,0:00:00.114232,0:00:23.345434,0:00:00.005921,0:00:23.475172,60.90782454709085,3.3280335688792966
sun3d-mit_76_studyroom-76-1studyroom2,20 64,0:00:00.154584,0:00:36.667341,0:00:00.005791,0:00:36.840688,3.4574208898229832,0.15732341125411878
sun3d-mit_76_studyroom-76-1studyroom2,20 65,0:00:00.156174,0:00:36.983248,0:00:00.005754,0:00:37.158199,6.986907328865184,0.3650081424616326
sun3d-mit_76_studyroom-76-1studyroom2,21 22,0:00:00.107139,0:00:20.041955,0:00:00.005683,0:00:20.164761,3.8897885942356423,0.2116924247438306
sun3d-mit_76_studyroom-76-1studyroom2,21 23,0:00:00.161262,0:00:39.759506,0:00:00.005737,0:00:39.939828,2.2138246516861613,1.1024925869111284
sun3d-mit_76_studyroom-76-1studyroom2,21 24,0:00:00.165075,0:00:40.843069,0:00:00.005967,0:00:41.023525,5.661830643621326,1.3469871916068508
sun3d-mit_76_studyroom-76-1studyroom2,21 34,0:00:00.105915,0:00:23.092682,0:00:00.005802,0:00:23.217448,35.11505749591724,0.8367284557562169
sun3d-mit_76_studyroom-76-1studyroom2,22 23,0:00:00.139816,0:00:38.491224,0:00:00.005360,0:00:38.646062,4.72282861805879,0.20907292595034307
sun3d-mit_76_studyroom-76-1studyroom2,22 24,0:00:00.142874,0:00:40.247729,0:00:00.005991,0:00:40.406040,2.5040667917593726,1.0734515623896588
sun3d-mit_76_studyroom-76-1studyroom2,22 33,0:00:00.136878,0:00:38.874904,0:00:00.005801,0:00:39.032652,1.813660532289648,0.1341022776026311
sun3d-mit_76_studyroom-76-1studyroom2,22 34,0:00:00.093459,0:00:22.877103,0:00:00.005773,0:00:22.989382,5.709724858461139,0.10757820335649428
sun3d-mit_76_studyroom-76-1studyroom2,22 65,0:00:00.132701,0:00:33.760406,0:00:00.005859,0:00:33.908536,2.781549767715359,0.15401444662223823
sun3d-mit_76_studyroom-76-1studyroom2,23 24,0:00:00.204456,0:00:40.893313,0:00:00.005917,0:00:41.113177,2.8196335161091746,0.1187997566245531
sun3d-mit_76_studyroom-76-1studyroom2,23 33,0:00:00.193447,0:00:36.424724,0:00:00.005826,0:00:36.633683,4.918191886325448,0.21349427311483282
sun3d-mit_76_studyroom-76-1studyroom2,24 25,0:00:00.216080,0:00:43.845232,0:00:00.005866,0:00:44.076499,9.513678615396616,0.47848815675584216
sun3d-mit_76_studyroom-76-1studyroom2,24 32,0:00:00.196257,0:00:37.083618,0:00:00.005789,0:00:37.298507,5.189238001171021,0.1587421529275436
sun3d-mit_76_studyroom-76-1studyroom2,24 33,0:00:00.196527,0:00:38.914425,0:00:00.005771,0:00:39.126468,3.1514769653975376,0.1778186397578145
sun3d-mit_76_studyroom-76-1studyroom2,25 26,0:00:00.261699,0:00:58.899839,0:00:00.005688,0:00:59.176917,5.1609991857709945,0.18111077992513017
sun3d-mit_76_studyroom-76-1studyroom2,25 27,0:00:00.212968,0:00:42.019705,0:00:00.005856,0:00:42.251539,3.7039122832554443,0.1573494916442935
sun3d-mit_76_studyroom-76-1studyroom2,25 32,0:00:00.209732,0:00:37.007567,0:00:00.006400,0:00:37.236702,3.4592996623740895,0.14384861035648303
sun3d-mit_76_studyroom-76-1studyroom2,25 33,0:00:00.216113,0:00:38.847202,0:00:00.005959,0:00:39.079288,5.2706493905730305,0.2257531667330473
sun3d-mit_76_studyroom-76-1studyroom2,26 27,0:00:00.265150,0:00:39.653515,0:00:00.006009,0:00:39.937563,4.158145145462366,0.23535441962995485
sun3d-mit_76_studyroom-76-1studyroom2,26 32,0:00:00.278876,0:00:37.375045,0:00:00.005837,0:00:37.669430,5.056260606004813,0.09703311365725395
sun3d-mit_76_studyroom-76-1studyroom2,27 28,0:00:00.194602,0:00:28.386683,0:00:00.005792,0:00:28.597930,7.021038728962526,0.3530222522060048
sun3d-mit_76_studyroom-76-1studyroom2,27 32,0:00:00.197940,0:00:37.378485,0:00:00.005769,0:00:37.595449,4.156684932874493,0.13356382880329362
sun3d-mit_76_studyroom-76-1studyroom2,27 33,0:00:00.198055,0:00:39.326662,0:00:00.005658,0:00:39.540006,2.2487496364561856,1.1598860635495667
sun3d-mit_76_studyroom-76-1studyroom2,28 29,0:00:00.128334,0:00:21.779029,0:00:00.005952,0:00:21.924502,4.6302000338486415,0.04380164682782633
sun3d-mit_76_studyroom-76-1studyroom2,28 30,0:00:00.111767,0:00:17.735493,0:00:00.005863,0:00:17.863147,5.0666393239568475,0.16156226545933164
sun3d-mit_76_studyroom-76-1studyroom2,28 31,0:00:00.123502,0:00:22.338717,0:00:00.005844,0:00:22.477617,4.681556007895513,0.16808408482116025
sun3d-mit_76_studyroom-76-1studyroom2,28 32,0:00:00.167798,0:00:37.396585,0:00:00.005806,0:00:37.579794,1.6225855889180962,0.1044435061150701
sun3d-mit_76_studyroom-76-1studyroom2,29 30,0:00:00.089268,0:00:17.469515,0:00:00.005910,0:00:17.574894,4.7199005060406005,0.1713460431993653
sun3d-mit_76_studyroom-76-1studyroom2,29 31,0:00:00.095712,0:00:22.320798,0:00:00.005949,0:00:22.435631,4.23196914170516,0.18231718678208744
sun3d-mit_76_studyroom-76-1studyroom2,29 32,0:00:00.150242,0:00:37.234866,0:00:00.005756,0:00:37.404096,3.3185485867556803,0.18300695759600447
sun3d-mit_76_studyroom-76-1studyroom2,30 31,0:00:00.086092,0:00:21.820710,0:00:00.005839,0:00:21.925934,5.107463155939267,0.18752885627025542
sun3d-mit_76_studyroom-76-1studyroom2,31 32,0:00:00.142947,0:00:36.873680,0:00:00.005860,0:00:37.032103,3.8643271629256613,0.11655371558045276
sun3d-mit_76_studyroom-76-1studyroom2,32 33,0:00:00.187658,0:00:38.966008,0:00:00.005792,0:00:39.172487,17.926991499782297,0.3147962782405444
sun3d-mit_76_studyroom-76-1studyroom2,34 35,0:00:00.092267,0:00:20.037890,0:00:00.005858,0:00:20.151762,2.6527013333442864,0.14596114968853324
sun3d-mit_76_studyroom-76-1studyroom2,34 65,0:00:00.141275,0:00:36.823477,0:00:00.005829,0:00:36.983654,21.570208477170258,0.6745308428067871
sun3d-mit_76_studyroom-76-1studyroom2,35 36,0:00:00.082310,0:00:18.657353,0:00:00.005936,0:00:18.755379,2.7696152094819126,0.11367168390672634
sun3d-mit_76_studyroom-76-1studyroom2,35 37,0:00:00.102040,0:00:27.346264,0:00:00.005723,0:00:27.467605,4.566175873809713,0.10557034083585264
sun3d-mit_76_studyroom-76-1studyroom2,35 38,0:00:00.158608,0:00:43.665477,0:00:00.005888,0:00:43.843400,3.0810411375337576,0.11619980689697021
sun3d-mit_76_studyroom-76-1studyroom2,35 45,0:00:00.150318,0:00:43.193814,0:00:00.005791,0:00:43.362965,88.78189563538584,1.8652581540804192
sun3d-mit_76_studyroom-76-1studyroom2,35 46,0:00:00.144923,0:00:41.716345,0:00:00.005898,0:00:41.880367,97.89732932808054,2.0589581309306464
sun3d-mit_76_studyroom-76-1studyroom2,35 47,0:00:00.128718,0:00:35.810687,0:00:00.005894,0:00:35.958548,2.701568220162433,0.3638248773128385
sun3d-mit_76_studyroom-76-1studyroom2,35 48,0:00:00.107221,0:00:28.289269,0:00:00.005798,0:00:28.415507,18.887041859601638,0.396079751269804
sun3d-mit_76_studyroom-76-1studyroom2,35 49,0:00:00.094629,0:00:21.527126,0:00:00.005890,0:00:21.641634,10.368310046108949,0.3357257786968997
sun3d-mit_76_studyroom-76-1studyroom2,36 37,0:00:00.101884,0:00:27.185745,0:00:00.005873,0:00:27.306650,5.892923405574304,0.1988416442206049
sun3d-mit_76_studyroom-76-1studyroom2,36 38,0:00:00.154911,0:00:44.273320,0:00:00.005766,0:00:44.447051,4.9603338323923944,0.07215080376782308
sun3d-mit_76_studyroom-76-1studyroom2,36 39,0:00:00.120608,0:00:32.001899,0:00:00.005759,0:00:32.140922,5.698179060383136,0.252730634486306
sun3d-mit_76_studyroom-76-1studyroom2,36 45,0:00:00.151712,0:00:42.977553,0:00:00.004038,0:00:43.146689,20.44430121267313,0.6987494167519257
sun3d-mit_76_studyroom-76-1studyroom2,36 46,0:00:00.143889,0:00:41.531624,0:00:00.005836,0:00:41.690734,36.574021817707596,1.1949638704038363
sun3d-mit_76_studyroom-76-1studyroom2,36 47,0:00:00.132166,0:00:35.835175,0:00:00.005830,0:00:35.986174,31.638757560093016,0.827720473353426
sun3d-mit_76_studyroom-76-1studyroom2,36 48,0:00:00.108551,0:00:28.044050,0:00:00.005952,0:00:28.168740,16.957885832010792,0.5421881036335309
sun3d-mit_76_studyroom-76-1studyroom2,36 49,0:00:00.092148,0:00:21.510346,0:00:00.005766,0:00:21.617990,32.156467092790564,1.033429272352086
sun3d-mit_76_studyroom-76-1studyroom2,37 38,0:00:00.178485,0:00:44.145359,0:00:00.005827,0:00:44.342778,2.956256952827953,0.0869809253696531
sun3d-mit_76_studyroom-76-1studyroom2,37 39,0:00:00.144089,0:00:32.271612,0:00:00.005841,0:00:32.431329,2.7409840410982715,0.10685303800338283
sun3d-mit_76_studyroom-76-1studyroom2,37 45,0:00:00.175013,0:00:43.374074,0:00:00.005813,0:00:43.567997,4.59003750047062,0.15883935983279698
sun3d-mit_76_studyroom-76-1studyroom2,37 46,0:00:00.168755,0:00:41.811519,0:00:00.005800,0:00:41.998900,21.500387210341827,0.8867146529020843
sun3d-mit_76_studyroom-76-1studyroom2,37 47,0:00:00.155995,0:00:35.952680,0:00:00.005911,0:00:36.124193,29.38894876163106,0.7033798007523936
sun3d-mit_76_studyroom-76-1studyroom2,37 48,0:00:00.137929,0:00:28.342831,0:00:00.005910,0:00:28.499708,7.393271910360104,0.1354277888661889
sun3d-mit_76_studyroom-76-1studyroom2,37 49,0:00:00.117246,0:00:21.688418,0:00:00.005805,0:00:21.824615,42.38069913091969,1.4467027182402765
sun3d-mit_76_studyroom-76-1studyroom2,38 39,0:00:00.181896,0:00:32.201373,0:00:00.005871,0:00:32.402194,3.0906183691412275,0.06337334562753566
sun3d-mit_76_studyroom-76-1studyroom2,38 44,0:00:00.208318,0:00:32.612504,0:00:00.005806,0:00:32.839574,3.346587211800216,0.0961517537393564
sun3d-mit_76_studyroom-76-1studyroom2,38 45,0:00:00.216904,0:00:43.301347,0:00:00.005836,0:00:43.533938,6.843395609181667,0.3092233145232448
sun3d-mit_76_studyroom-76-1studyroom2,38 46,0:00:00.240328,0:00:41.717124,0:00:00.005847,0:00:41.976370,10.582303352233055,0.34459224864230564
sun3d-mit_76_studyroom-76-1studyroom2,38 47,0:00:00.190336,0:00:36.074849,0:00:00.005847,0:00:36.281014,10.567137511711806,0.27051791228785693
sun3d-mit_76_studyroom-76-1studyroom2,38 48,0:00:00.188843,0:00:28.225333,0:00:00.005812,0:00:28.431382,4.369707224654929,0.07253900523336548
sun3d-mit_76_studyroom-76-1studyroom2,38 49,0:00:00.162184,0:00:21.665889,0:00:00.005834,0:00:21.847218,10.303102937378963,0.32817228119603725
sun3d-mit_76_studyroom-76-1studyroom2,39 40,0:00:00.124660,0:00:20.778629,0:00:00.005870,0:00:20.922324,5.295095539108565,0.733937410347399
sun3d-mit_76_studyroom-76-1studyroom2,39 43,0:00:00.154256,0:00:32.035036,0:00:00.005880,0:00:32.208695,9.214307054680193,0.7118316271328342
sun3d-mit_76_studyroom-76-1studyroom2,39 44,0:00:00.157685,0:00:32.753548,0:00:00.005960,0:00:32.927035,5.587502867189067,0.27524801097802454
sun3d-mit_76_studyroom-76-1studyroom2,39 45,0:00:00.184993,0:00:41.013635,0:00:00.005891,0:00:41.214054,4.887690461829514,0.19449909635549945
sun3d-mit_76_studyroom-76-1studyroom2,39 46,0:00:00.175574,0:00:42.050023,0:00:00.005867,0:00:42.244460,2.979647934832478,0.13885709254537723
sun3d-mit_76_studyroom-76-1studyroom2,39 47,0:00:00.166428,0:00:36.244330,0:00:00.005774,0:00:36.429437,2.2672774371291893,0.11863303643177034
sun3d-mit_76_studyroom-76-1studyroom2,40 41,0:00:00.121245,0:00:29.581985,0:00:00.005957,0:00:29.718917,5.142273429283301,0.16011244157070992
sun3d-mit_76_studyroom-76-1studyroom2,40 42,0:00:00.156147,0:00:41.459779,0:00:00.005786,0:00:41.631387,3.24673826067203,0.11631597430863501
sun3d-mit_76_studyroom-76-1studyroom2,40 43,0:00:00.123359,0:00:31.374955,0:00:00.005735,0:00:31.517020,5.035150825157432,0.14875063847788186
sun3d-mit_76_studyroom-76-1studyroom2,40 44,0:00:00.123646,0:00:32.109645,0:00:00.005784,0:00:32.252096,3.3416440216369345,1.0469847782512058
